subject,subject_card,card,whole_right,point_right,react_right,point_react_right,descr_right,whole_left,point_left,react_left,point_react_left,descr_left,whole_dur,point_dur,react_dur,point_react_dur,descr_dur,whole_exp,point_exp,react_exp,point_react_exp,descr_exp,whole_perc_right_exp,point_perc_right_exp,react_perc_right_exp,point_react_perc_right_exp,descr_perc_right_exp,whole_perc_left_exp,point_perc_left_exp,react_perc_left_exp,point_react_perc_left_exp,descr_perc_left_exp,whole_right_mean,point_right_mean,react_right_mean,point_right_react_mean,descr_right_mean,whole_left_mean,point_left_mean,react_left_mean,point_left_react_mean,descr_left_mean,whole_perc_right_mean,point_perc_right_mean,react_perc_right_mean,point_react_perc_right_mean,descr_perc_right_mean,whole_perc_left_mean,point_perc_left_mean,react_perc_left_mean,point_react_perc_left_mean,descr_perc_left_mean
21,minion,aliens,1319,328,295,623,696,1323,331,295,626,697,13916,3460,2975,6435,7481,1391.6,346.0,297.5,643.5,748.1,94.7829836159816,94.79768786127167,99.15966386554622,96.81429681429682,93.03569041571981,95.07042253521128,95.66473988439307,99.15966386554622,97.28049728049729,93.16936238470792,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,93.98884509817722,23.3725103807446,21.021007811950174,44.39351819269478,49.595326905482445,178.41617621350736,44.63775837238922,39.782896434606705,84.42065480699593,93.99552140651144
22,pig,unicorn,747,298,268,566,181,754,305,268,573,181,9921,3470,3372,6842,3079,992.1,347.0,337.2,684.2,307.9,75.29482915028727,85.87896253602305,79.47805456702254,82.72434960537855,58.785319909061386,76.00040318516278,87.89625360230548,79.47805456702254,83.74744226834258,58.785319909061386,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,53.22946723907383,21.234780772749666,19.097051164754735,40.3318319375044,12.89763530156943,101.68238614133375,41.13146919510185,36.141749981269825,77.27321917637167,24.409166964962083
22,pig,pepper,325,191,132,323,2,304,173,131,304,0,8816,3469,2828,6297,2519,881.6,346.9,282.8,629.7,251.9,36.86479128856624,55.05909484001153,46.676096181046674,51.294267111322846,0.7939658594680429,34.48275862068965,49.87027961948689,46.322489391796324,48.27695728124504,0.0,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,23.158737419945105,13.61021183756774,9.406010275177705,23.016222112745442,0.14251530719966218,40.996611919052334,23.33030875656597,17.66630316248637,40.996611919052334,0.0
22,pig,minion,348,200,149,348,0,321,175,147,321,0,9048,3733,3308,7041,2007,904.8,373.3,330.8,704.1,200.7,38.46153846153847,53.576212161800164,45.04232164449819,49.42479761397529,0.0,35.47745358090186,46.87918564157514,44.43772672309552,45.5901150404772,0.0,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,24.797663452741222,14.251530719966219,10.617390386374833,24.797663452741222,0.0,43.28918561189408,23.600023308664998,19.824019579278595,43.28918561189408,0.0
22,pig,pig,540,123,151,274,266,521,114,152,266,255,17311,3010,3427,6437,10874,1731.1,301.0,342.7,643.7,1087.4,31.19403847264745,40.863787375415285,44.06186168660636,42.56641292527575,24.462019496045613,30.09647045231356,37.87375415282392,44.353662095126936,41.32359794935528,23.450432223652747,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,38.47913294390879,8.764691392779225,10.759905693574495,19.52459708635372,18.954535857555072,70.26064082179693,15.373729469644626,20.498305959526167,35.87203542917079,34.38860539262614
22,pig,hedge,267,128,97,225,42,265,126,96,222,43,10054,3420,2822,6242,3812,1005.4,342.0,282.2,624.2,381.2,26.55659439029242,37.42690058479532,34.37278525868179,36.04613905799423,11.017838405036727,26.357668589616072,36.84210526315789,34.01842664776754,35.56552387055431,11.280167890870935,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,19.025793511154905,9.12097966077838,6.9119923991836165,16.032972059962,2.992821451192906,35.73717815312128,16.992016782238796,12.94629850075337,29.938315282992168,5.798862870129113
22,pig,aliens,731,290,112,402,329,709,289,106,395,314,12705,4222,3547,7769,4936,1270.5,422.2,354.7,776.9,493.6,57.536402990948446,68.68782567503553,31.57597970115591,51.744111211224094,66.65316045380875,55.80480125934672,68.4509711037423,29.884409360022556,50.843094349337115,63.61426256077796,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,52.089344781476534,20.66471954395102,7.980857203181083,28.6455767471321,23.44376803434443,95.6138087191056,38.973752778309624,14.294871261248513,53.268624039558134,42.34518467954748
24,pig,unicorn,863,171,454,625,238,862,171,458,629,233,10983,2844,4775,7619,3364,1098.3,284.4,477.5,761.9,336.4,78.57598106164072,60.126582278481024,95.07853403141361,82.03176269851686,70.74910820451844,78.4849312573978,60.126582278481024,95.91623036649214,82.55676597978737,69.2627824019025,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,61.49535505665423,12.185058765571117,32.350974734323316,44.53603349989444,16.9593215567598,116.2469719546813,23.060594204466938,61.76463243067754,84.82522663514447,31.42174531953682
24,pig,pepper,754,213,318,531,223,752,210,319,529,223,9055,2875,3955,6830,2225,905.5,287.5,395.5,683.0,222.5,83.26891220320265,74.08695652173914,80.40455120101137,77.74524158125915,100.22471910112361,83.0480397570403,73.04347826086956,80.65739570164348,77.45241581259151,100.22471910112361,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,53.72827081427265,15.177880216764022,22.659933844746288,37.83781406151031,15.890456752762333,101.41267158923472,28.320027970397994,43.01947105979505,71.33949903019304,30.073172559041677
24,pig,minion,65,0,5,5,60,59,0,0,0,59,9909,2879,4537,7416,2493,990.9,287.9,453.7,741.6,249.3,6.559693208194571,0.0,1.102049812651532,0.6742179072276159,24.067388688327316,5.954183065899688,0.0,0.0,0.0,23.66626554352186,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,4.631747483989021,0.0,0.3562882679991555,0.3562882679991555,4.275459215989866,7.956579286921342,0.0,0.0,0.0,7.956579286921342
24,pig,pig,1550,242,375,617,933,1583,242,380,622,961,18597,2638,5296,7934,10663,1859.7,263.8,529.6,793.4,1066.3,83.34677636177878,91.73616376042456,70.80815709969788,77.76657423745904,87.49882772202945,85.12125611657794,91.73616376042456,71.75226586102718,78.39677338038821,90.12473037606678,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,110.4493630797382,17.244352171159125,26.72162009993666,43.96597227109579,66.48339080864241,213.47906798638107,32.635460803982454,51.245764898815416,83.88122570279786,129.5978422835832
24,pig,hedge,1043,279,378,657,386,1065,284,384,668,397,10983,2880,3946,6826,4157,1098.3,288.0,394.6,682.6,415.7,94.96494582536647,96.875,95.7932083122149,96.24963375329621,92.8554245850373,96.96804151871073,98.61111111111111,97.3137354282818,97.86111924992674,95.50156362761606,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,74.32173270462383,19.880885354352877,26.935393060736157,46.81627841508903,27.505454289534804,143.6229989927327,38.29946639806205,51.78519400301348,90.08466040107552,53.538338591657165
24,pig,aliens,376,215,161,376,0,378,217,161,378,0,13898,3394,4677,8071,5827,1389.8,339.4,467.7,807.1,582.7,27.054252410418766,63.347083087802005,34.42377592473808,46.586544418287694,0.0,27.198158008346525,63.936358279316444,34.42377592473808,46.83434518647008,0.0,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,26.792877753536494,15.320395523963686,11.472482229572806,26.792877753536494,0.0,50.97605034671639,29.26402890274459,21.712021443971796,50.97605034671639,0.0
25,unicorn,unicorn,1248,449,319,768,480,1264,449,331,780,484,15614,4561,5821,10382,5232,1561.4,456.1,582.1,1038.2,523.2,79.9282695017292,98.44332383249287,54.80158048445284,73.97418609131188,91.74311926605505,80.95299090559753,98.44332383249287,56.863081944683046,75.13003274898863,92.50764525993883,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,88.9295516925892,31.99468646632416,22.73119149834612,54.725877964670275,34.203673727918925,170.45959692658604,60.5509169462319,44.63775837238922,105.18867531862112,65.27092160796491
25,unicorn,pepper,2494,600,930,1530,964,3005,619,1380,1999,1006,36288,6712,19091,25803,10485,3628.8,671.2,1909.1,2580.3,1048.5,68.72795414462081,89.39213349225268,48.71405374260122,59.295430763864665,91.94086790653314,82.8097442680776,92.222884386174,72.28537006966634,77.471611828082,95.94659036719122,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,177.71658807797874,42.75459215989866,66.26961784784292,109.02421000774159,68.69237807023718,405.2461145287904,83.47665387464933,186.1030409483297,269.579694822979,135.66641970581134
25,unicorn,minion,986,218,296,514,472,1084,223,362,585,499,12584,2407,4353,6760,5824,1258.4,240.7,435.3,676.0,582.4,78.35346471710108,90.56917324470295,67.99908109349873,76.03550295857988,81.04395604395604,86.14113159567705,92.64644786040715,83.16103836434642,86.53846153846155,85.67994505494507,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,70.26004644943346,15.534168484763178,21.092265465550003,36.62643395031318,33.633612499120275,146.18528723767346,30.073172559041677,48.818333929924165,78.89150648896585,67.29378074870762
25,unicorn,pig,1178,401,171,572,606,1313,402,301,703,610,18052,4213,7096,11309,6743,1805.2,421.3,709.6,1130.9,674.3,65.25592732107246,95.1815808212675,24.098083427282976,50.57918472013441,89.87097730980277,72.7343230666962,95.41894137194397,42.418263810597516,62.162879122822524,90.46418508082456,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,83.94151594060104,28.574319093532267,12.185058765571117,40.75937785910339,43.18213808149765,177.06760345301223,54.21262497190473,40.592040090903794,94.80466506280852,82.2629383902037
25,unicorn,hedge,865,310,397,707,159,919,324,397,721,199,10027,3351,4401,7752,2275,1002.7,335.1,440.1,775.2,227.5,86.26707888700508,92.5096985974336,90.20677118836628,91.20227038183694,69.89010989010988,91.65253814700309,96.68755595344672,90.20677118836628,93.00825593395253,87.47252747252747,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,61.6378703638539,22.08987261594764,28.289288479132946,50.37916109508058,11.329966922373144,123.9338366895036,43.69375744004262,53.538338591657165,97.23209603169978,26.83659793385334
25,unicorn,aliens,1055,215,559,773,282,1111,215,593,807,304,12944,3020,6290,9310,3634,1294.4,302.0,629.0,931.0,363.4,81.50494437577255,71.19205298013244,88.87122416534181,83.02900107411385,77.60044028618603,85.83127317676143,71.19205298013244,94.27662957074722,86.68098818474759,83.65437534397358,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,75.17682454782181,15.320395523963686,39.83302836230558,55.08216623266944,20.09465831515237,149.82643369101035,28.994314350645567,79.97036469736196,108.82982177195801,40.996611919052334
26,aliens,unicorn,328,180,2,182,146,301,180,1,181,120,8810,3450,775,4225,4585,881.0,345.0,77.5,422.5,458.5,37.230419977298524,52.17391304347826,2.5806451612903225,43.07692307692308,31.842966194111234,34.165720771850175,52.17391304347826,1.2903225806451613,42.84023668639053,26.172300981461287,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,23.3725103807446,12.826377647969597,0.14251530719966218,12.96889295516926,10.40361742557534,40.592040090903794,24.274309688912567,0.13485727604951428,24.409166964962083,16.18287312594171
26,aliens,pepper,1201,167,222,389,812,1204,170,222,392,812,14748,2887,2544,5431,9317,1474.8,288.7,254.4,543.1,931.7,81.43477081638189,57.84551437478351,87.26415094339622,71.62585159270853,87.15251690458301,81.6381882289124,58.88465535157603,87.26415094339622,72.17823605229239,87.15251690458301,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,85.58044197339714,11.900028151171792,15.819199099162503,27.719227250334296,57.86121472306285,162.36816036361517,22.925736928417425,29.938315282992168,52.86405221140959,109.50410815220557
26,aliens,minion,2279,216,72,288,1991,2248,181,76,257,1991,26952,2418,2290,4708,22244,2695.2,241.8,229.0,470.8,2224.4,84.557732264767,89.33002481389578,31.4410480349345,61.17247238742566,89.50728286279445,83.40753932917781,74.85525227460711,33.18777292576419,54.58793542905692,89.50728286279445,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,162.39619255401507,15.391653177563516,5.130551059187839,20.522204236751357,141.87398831726372,303.15915655930803,24.409166964962083,10.249152979763084,34.658319944725164,268.5008366145829
26,aliens,pig,1130,96,143,239,891,1131,96,143,239,892,16346,2326,2178,4504,11842,1634.6,232.6,217.8,450.4,1184.2,69.1300624005873,41.2725709372313,65.65656565656566,53.06394316163411,75.24066880594495,69.19123944695951,41.2725709372313,65.65656565656566,53.06394316163411,75.32511400101333,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,80.52114856780915,6.840734745583784,10.189844464775847,17.03057921035963,63.49056935744951,152.52357921200064,12.94629850075337,19.28459047508054,32.23088897583391,120.2926902361667
26,aliens,hedge,1180,220,10,230,950,1185,232,5,237,948,16666,3210,1626,4836,11830,1666.6,321.0,162.6,483.6,1183.0,70.80283211328452,68.53582554517133,6.150061500615006,47.55996691480562,80.30431107354184,71.10284411376455,72.27414330218068,3.075030750307503,49.00744416873449,80.1352493660186,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,84.0840312478007,15.676683791962843,0.712576535998311,16.389260327961154,67.69477091983954,159.80587211867442,31.28688804348731,0.6742863802475713,31.961174423734878,127.84469769493951
26,aliens,aliens,372,307,6,313,59,358,315,11,326,32,25379,3170,3207,6377,19002,2537.9,317.0,320.7,637.7,1900.2,14.657787934906812,96.84542586750788,1.8709073900841908,49.082640740159945,3.104936322492369,14.106150754560856,99.36908517350159,3.4299968818210167,51.12121687313783,1.6840332596568783,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,26.50784713913717,21.876099655148145,0.4275459215989865,22.303645576747133,4.204201562390034,48.2789048257261,42.480041955596995,1.4834300365446569,43.96347199214165,4.315432833584457
27,pepper,unicorn,1858,378,229,607,1251,1691,379,228,607,1084,24382,3946,2640,6586,17796,2438.2,394.6,264.0,658.6,1779.6,76.203756869822,95.7932083122149,86.74242424242425,92.16519890677193,70.29669588671612,69.35444180132886,96.04662949822604,86.36363636363636,92.16519890677193,60.91256462126321,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,132.3967203884862,26.935393060736157,16.31800267436132,43.25339573509748,89.1433246533887,228.04365379972862,51.1109076227659,30.747458939289253,81.85836656205515,146.18528723767346
27,pepper,pepper,7691,444,351,795,6896,7621,420,307,727,6894,82366,5670,6237,11907,70459,8236.6,567.0,623.7,1190.7,7045.9,93.37590753466236,78.3068783068783,56.27705627705627,66.76744771982867,97.87252160831123,92.52604229900687,74.07407407407408,49.22238255571589,61.05652137398169,97.84413630622065,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,548.0426138363009,31.638398198325007,25.011436413540718,56.64983461186572,491.39277922443523,1027.7473007733481,56.64005594079599,41.401183747200875,98.04123968799688,929.7060610853514
27,pepper,minion,5070,351,292,643,4427,4965,351,288,639,4326,67709,3509,3150,6659,61050,6770.9,350.9,315.0,665.9,6105.0,74.87926272725932,100.02849814762041,92.6984126984127,96.56104520198228,72.51433251433251,73.32850876545216,100.02849814762041,91.42857142857143,95.9603544075687,70.85995085995086,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,361.27630375114364,25.011436413540718,20.80723485115068,45.818671264691396,315.45763248645227,669.5663755858383,47.334903893379504,38.83889550226011,86.17379939563962,583.3925761901986
27,pepper,pig,4261,415,243,658,3603,4225,420,216,636,3589,45179,4266,4029,8295,36884,4517.9,426.6,402.9,829.5,3688.4,94.31372983023087,97.28082512892638,60.31273268801192,79.32489451476793,97.68463290315583,93.51689944443216,98.45288326300984,53.61131794489948,76.67269439421338,97.30506452662401,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,303.62886198888026,29.5719262439299,17.31560982475896,46.88753606868886,256.74132592019146,569.7719913091977,56.64005594079599,29.129171626695083,85.76922756749107,484.0027637417067
27,pepper,hedge,2972,394,438,832,2140,2961,397,438,835,2126,30418,4060,4388,8448,21970,3041.8,406.0,438.8,844.8,2197.0,97.70530606877507,97.04433497536947,99.81768459434822,98.48484848484848,97.4055530268548,97.3436780853442,97.78325123152709,99.81768459434822,98.83996212121212,96.76832043695948,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,211.77774649869804,28.07551551833345,31.21085227672602,59.28636779505947,152.49137870363853,399.3123943826117,53.538338591657165,59.06748690968725,112.60582550134441,286.70656888126734
27,pepper,aliens,6247,295,276,571,5676,6019,298,232,530,5489,72932,3410,4250,7660,65272,7293.2,341.0,425.0,766.0,6527.2,85.65513080677893,86.51026392961877,64.94117647058823,74.54308093994779,86.95918617477632,82.52893105906873,87.3900293255132,54.58823529411765,69.19060052219321,84.09425174653757,1403.358024691358,297.01234567901236,362.9259259259259,659.8703703703703,743.574074074074,1408.5123456790122,299.75925925925924,367.38271604938274,667.074074074074,741.5246913580247,445.1465620381448,21.021007811950174,19.66711239355338,40.68812020550356,404.4584418326413,811.7059445420264,40.187468262755246,31.28688804348731,71.47435630624256,740.2315882357838
