139581,s0m,06/12/2018,14:23:31.827,,
139583,s0m,06/12/2018,14:23:31.827,,
139586,s0m,06/12/2018,14:23:31.827,3.51,3.42
139591,s0m,06/12/2018,14:23:31.827,,
139593,s0m,06/12/2018,14:23:31.827,,
139596,s0m,06/12/2018,14:23:31.827,3.56,3.39
139601,s0m,06/12/2018,14:23:31.827,,
139604,s0m,06/12/2018,14:23:31.827,,
139606,s0m,06/12/2018,14:23:31.827,3.51,3.42
139611,s0m,06/12/2018,14:23:31.827,,
139615,s0m,06/12/2018,14:23:31.827,,
139616,s0m,06/12/2018,14:23:31.827,3.56,3.39
139621,s0m,06/12/2018,14:23:31.827,,
139626,s0m,06/12/2018,14:23:31.827,,
139626,s0m,06/12/2018,14:23:31.827,3.5,3.42
139631,s0m,06/12/2018,14:23:31.827,,
139636,s0m,06/12/2018,14:23:31.827,3.56,3.39
139636,s0m,06/12/2018,14:23:31.827,,
139641,s0m,06/12/2018,14:23:31.827,,
139646,s0m,06/12/2018,14:23:31.827,3.57,3.41
139647,s0m,06/12/2018,14:23:31.827,,
139651,s0m,06/12/2018,14:23:31.827,,
139656,s0m,06/12/2018,14:23:31.827,3.63,3.39
139658,s0m,06/12/2018,14:23:31.827,,
139661,s0m,06/12/2018,14:23:31.827,,
139666,s0m,06/12/2018,14:23:31.827,3.41,3.2
139668,s0m,06/12/2018,14:23:31.827,,
139671,s0m,06/12/2018,14:23:31.827,,
139676,s0m,06/12/2018,14:23:31.827,3.1,
139679,s0m,06/12/2018,14:23:31.827,,
139772,s0m,06/12/2018,14:23:31.827,,
139776,s0m,06/12/2018,14:23:31.827,,
139776,s0m,06/12/2018,14:23:31.827,2.89,
139792,s0m,06/12/2018,14:23:31.827,,
139796,s0m,06/12/2018,14:23:31.827,3.29,
139797,s0m,06/12/2018,14:23:31.827,,
139802,s0m,06/12/2018,14:23:31.827,,
139806,s0m,06/12/2018,14:23:31.827,3.19,
139808,s0m,06/12/2018,14:23:31.827,,
139812,s0m,06/12/2018,14:23:31.827,,
139816,s0m,06/12/2018,14:23:31.827,3.4,3.19
139818,s0m,06/12/2018,14:23:31.827,,
139822,s0m,06/12/2018,14:23:31.827,,
139826,s0m,06/12/2018,14:23:31.827,3.38,3.19
139829,s0m,06/12/2018,14:23:31.827,,
139832,s0m,06/12/2018,14:23:31.827,,
139836,s0m,06/12/2018,14:23:31.827,3.52,3.31
139840,s0m,06/12/2018,14:23:31.827,,
139842,s0m,06/12/2018,14:23:31.827,,
139846,s0m,06/12/2018,14:23:31.827,3.56,3.29
139850,s0m,06/12/2018,14:23:31.827,,
139852,s0m,06/12/2018,14:23:31.827,,
139856,s0m,06/12/2018,14:23:31.827,3.6,3.35
139861,s0m,06/12/2018,14:23:31.827,,
139862,s0m,06/12/2018,14:23:31.827,,
139866,s0m,06/12/2018,14:23:31.827,3.6,3.36
139872,s0m,06/12/2018,14:23:31.827,,
139872,s0m,06/12/2018,14:23:31.827,,
139876,s0m,06/12/2018,14:23:31.827,3.63,3.4
139882,s0m,06/12/2018,14:23:31.827,,
139883,s0m,06/12/2018,14:23:31.827,,
139886,s0m,06/12/2018,14:23:31.827,3.6,3.4
139892,s0m,06/12/2018,14:23:31.827,,
139893,s0m,06/12/2018,14:23:31.827,,
139896,s0m,06/12/2018,14:23:31.827,3.65,3.42
139902,s0m,06/12/2018,14:23:31.827,,
139904,s0m,06/12/2018,14:23:31.827,,
139906,s0m,06/12/2018,14:23:31.827,3.6,3.43
139912,s0m,06/12/2018,14:23:31.827,,
139915,s0m,06/12/2018,14:23:31.827,,
139916,s0m,06/12/2018,14:23:31.827,3.67,3.43
139923,s0m,06/12/2018,14:23:31.827,,
139925,s0m,06/12/2018,14:23:31.827,,
139926,s0m,06/12/2018,14:23:31.827,3.65,3.44
139933,s0m,06/12/2018,14:23:31.827,,
139936,s0m,06/12/2018,14:23:31.827,3.7,3.43
139936,s0m,06/12/2018,14:23:31.827,,
139943,s0m,06/12/2018,14:23:31.827,,
139946,s0m,06/12/2018,14:23:31.827,3.65,3.44
139947,s0m,06/12/2018,14:23:31.827,,
139953,s0m,06/12/2018,14:23:31.827,,
139956,s0m,06/12/2018,14:23:31.827,3.69,3.43
139957,s0m,06/12/2018,14:23:31.827,,
139963,s0m,06/12/2018,14:23:31.827,,
139966,s0m,06/12/2018,14:23:31.827,3.64,3.44
139968,s0m,06/12/2018,14:23:31.827,,
139973,s0m,06/12/2018,14:23:31.827,,
139976,s0m,06/12/2018,14:23:31.827,3.68,3.44
139979,s0m,06/12/2018,14:23:31.827,,
139983,s0m,06/12/2018,14:23:31.827,,
139986,s0m,06/12/2018,14:23:31.827,3.63,3.44
139989,s0m,06/12/2018,14:23:31.827,,
139993,s0m,06/12/2018,14:23:31.827,,
139996,s0m,06/12/2018,14:23:31.827,3.68,3.42
140000,s0m,06/12/2018,14:23:31.827,,
140003,s0m,06/12/2018,14:23:31.827,,
140006,s0m,06/12/2018,14:23:31.827,3.62,3.43
140011,s0m,06/12/2018,14:23:31.827,,
140013,s0m,06/12/2018,14:23:31.827,,
140016,s0m,06/12/2018,14:23:31.827,3.67,3.42
140021,s0m,06/12/2018,14:23:31.827,,
140023,s0m,06/12/2018,14:23:31.827,,
140026,s0m,06/12/2018,14:23:31.827,3.61,3.44
140032,s0m,06/12/2018,14:23:31.827,,
140033,s0m,06/12/2018,14:23:31.827,,
140035,s0m,06/12/2018,14:23:31.827,3.66,3.43
140043,s0m,06/12/2018,14:23:31.827,,
140043,s0m,06/12/2018,14:23:31.827,,
140045,s0m,06/12/2018,14:23:31.827,3.61,3.45
140053,s0m,06/12/2018,14:23:31.827,,
140054,s0m,06/12/2018,14:23:31.827,,
140055,s0m,06/12/2018,14:23:31.827,3.66,3.43
140063,s0m,06/12/2018,14:23:31.827,,
140064,s0m,06/12/2018,14:23:31.827,,
140065,s0m,06/12/2018,14:23:31.827,3.6,3.44
140073,s0m,06/12/2018,14:23:31.827,,
140075,s0m,06/12/2018,14:23:31.827,,
140075,s0m,06/12/2018,14:23:31.827,3.65,3.43
140083,s0m,06/12/2018,14:23:31.827,,
140085,s0m,06/12/2018,14:23:31.827,3.6,3.43
140086,s0m,06/12/2018,14:23:31.827,,
140094,s0m,06/12/2018,14:23:31.827,,
140095,s0m,06/12/2018,14:23:31.827,3.66,3.42
140096,s0m,06/12/2018,14:23:31.827,,
140104,s0m,06/12/2018,14:23:31.827,,
140105,s0m,06/12/2018,14:23:31.827,3.61,3.43
140107,s0m,06/12/2018,14:23:31.827,,
140114,s0m,06/12/2018,14:23:31.827,,
140115,s0m,06/12/2018,14:23:31.827,3.68,3.42
140118,s0m,06/12/2018,14:23:31.827,,
140124,s0m,06/12/2018,14:23:31.827,,
140125,s0m,06/12/2018,14:23:31.827,3.61,3.43
140128,s0m,06/12/2018,14:23:31.827,,
140134,s0m,06/12/2018,14:23:31.827,,
140135,s0m,06/12/2018,14:23:31.827,3.68,3.42
140139,s0m,06/12/2018,14:23:31.827,,
140144,s0m,06/12/2018,14:23:31.827,,
140145,s0m,06/12/2018,14:23:31.827,3.62,3.43
140150,s0m,06/12/2018,14:23:31.827,,
140154,s0m,06/12/2018,14:23:31.827,,
140155,s0m,06/12/2018,14:23:31.827,3.68,3.43
140160,s0m,06/12/2018,14:23:31.827,,
140164,s0m,06/12/2018,14:23:31.827,,
140165,s0m,06/12/2018,14:23:31.827,3.62,3.44
140171,s0m,06/12/2018,14:23:31.827,,
140174,s0m,06/12/2018,14:23:31.827,,
140175,s0m,06/12/2018,14:23:31.827,3.68,3.43
140182,s0m,06/12/2018,14:23:31.827,,
140184,s0m,06/12/2018,14:23:31.827,,
140185,s0m,06/12/2018,14:23:31.827,3.63,3.44
140192,s0m,06/12/2018,14:23:31.827,,
140194,s0m,06/12/2018,14:23:31.827,,
140195,s0m,06/12/2018,14:23:31.827,3.69,3.43
140203,s0m,06/12/2018,14:23:31.827,,
140204,s0m,06/12/2018,14:23:31.827,,
140205,s0m,06/12/2018,14:23:31.827,3.63,3.44
140214,s0m,06/12/2018,14:23:31.827,,
140214,s0m,06/12/2018,14:23:31.827,,
140215,s0m,06/12/2018,14:23:31.827,3.7,3.43
140224,s0m,06/12/2018,14:23:31.827,,
140224,s0m,06/12/2018,14:23:31.827,,
140225,s0m,06/12/2018,14:23:31.827,3.64,3.44
140234,s0m,06/12/2018,14:23:31.827,,
140235,s0m,06/12/2018,14:23:31.827,,
140235,s0m,06/12/2018,14:23:31.827,3.7,3.43
140244,s0m,06/12/2018,14:23:31.827,,
140245,s0m,06/12/2018,14:23:31.827,3.64,3.45
140246,s0m,06/12/2018,14:23:31.827,,
140255,s0m,06/12/2018,14:23:31.827,,
140255,s0m,06/12/2018,14:23:31.827,3.69,3.43
140256,s0m,06/12/2018,14:23:31.827,,
140265,s0m,06/12/2018,14:23:31.827,,
140265,s0m,06/12/2018,14:23:31.827,3.63,3.44
140267,s0m,06/12/2018,14:23:31.827,,
140275,s0m,06/12/2018,14:23:31.827,,
140275,s0m,06/12/2018,14:23:31.827,3.68,3.42
140277,s0m,06/12/2018,14:23:31.827,,
140285,s0m,06/12/2018,14:23:31.827,,
140285,s0m,06/12/2018,14:23:31.827,3.63,3.43
140288,s0m,06/12/2018,14:23:31.827,,
140295,s0m,06/12/2018,14:23:31.827,,
140295,s0m,06/12/2018,14:23:31.827,3.67,3.41
140299,s0m,06/12/2018,14:23:31.827,,
140305,s0m,06/12/2018,14:23:31.827,,
140305,s0m,06/12/2018,14:23:31.827,3.62,3.42
140309,s0m,06/12/2018,14:23:31.827,,
140315,s0m,06/12/2018,14:23:31.827,,
140315,s0m,06/12/2018,14:23:31.827,3.66,3.4
140320,s0m,06/12/2018,14:23:31.827,,
140325,s0m,06/12/2018,14:23:31.827,,
140325,s0m,06/12/2018,14:23:31.827,3.6,3.41
140331,s0m,06/12/2018,14:23:31.827,,
140335,s0m,06/12/2018,14:23:31.827,,
140335,s0m,06/12/2018,14:23:31.827,3.64,3.39
140341,s0m,06/12/2018,14:23:31.827,,
140345,s0m,06/12/2018,14:23:31.827,,
140345,s0m,06/12/2018,14:23:31.827,3.59,3.4
140352,s0m,06/12/2018,14:23:31.827,,
140355,s0m,06/12/2018,14:23:31.827,,
140355,s0m,06/12/2018,14:23:31.827,3.63,3.37
140363,s0m,06/12/2018,14:23:31.827,,
140365,s0m,06/12/2018,14:23:31.827,3.58,3.39
140365,s0m,06/12/2018,14:23:31.827,,
140373,s0m,06/12/2018,14:23:31.827,,
140375,s0m,06/12/2018,14:23:31.827,3.61,3.36
140375,s0m,06/12/2018,14:23:31.827,,
140384,s0m,06/12/2018,14:23:31.827,,
140385,s0m,06/12/2018,14:23:31.827,3.56,3.37
140385,s0m,06/12/2018,14:23:31.827,,
140394,s0m,06/12/2018,14:23:31.827,,
140395,s0m,06/12/2018,14:23:31.827,3.59,3.35
140396,s0m,06/12/2018,14:23:31.827,,
140405,s0m,06/12/2018,14:23:31.827,,
140405,s0m,06/12/2018,14:23:31.827,3.52,3.36
140406,s0m,06/12/2018,14:23:31.827,,
140415,s0m,06/12/2018,14:23:31.827,3.56,3.33
140416,s0m,06/12/2018,14:23:31.827,,
140416,s0m,06/12/2018,14:23:31.827,,
140425,s0m,06/12/2018,14:23:31.827,3.49,3.34
140426,s0m,06/12/2018,14:23:31.827,,
140426,s0m,06/12/2018,14:23:31.827,,
140435,s0m,06/12/2018,14:23:31.827,3.54,3.32
140436,s0m,06/12/2018,14:23:31.827,,
140437,s0m,06/12/2018,14:23:31.827,,
140445,s0m,06/12/2018,14:23:31.827,3.46,3.33
140446,s0m,06/12/2018,14:23:31.827,,
140448,s0m,06/12/2018,14:23:31.827,,
140455,s0m,06/12/2018,14:23:31.827,3.52,3.31
140456,s0m,06/12/2018,14:23:31.827,,
140458,s0m,06/12/2018,14:23:31.827,,
140465,s0m,06/12/2018,14:23:31.827,3.44,3.32
140466,s0m,06/12/2018,14:23:31.827,,
140469,s0m,06/12/2018,14:23:31.827,,
140475,s0m,06/12/2018,14:23:31.827,3.5,3.3
140476,s0m,06/12/2018,14:23:31.827,,
140480,s0m,06/12/2018,14:23:31.827,,
140485,s0m,06/12/2018,14:23:31.827,3.42,3.31
140486,s0m,06/12/2018,14:23:31.827,,
140490,s0m,06/12/2018,14:23:31.827,,
140495,s0m,06/12/2018,14:23:31.827,3.49,3.29
140496,s0m,06/12/2018,14:23:31.827,,
140501,s0m,06/12/2018,14:23:31.827,,
140505,s0m,06/12/2018,14:23:31.827,3.42,3.31
140506,s0m,06/12/2018,14:23:31.827,,
140511,s0m,06/12/2018,14:23:31.827,,
140515,s0m,06/12/2018,14:23:31.827,3.48,3.28
140516,s0m,06/12/2018,14:23:31.827,,
140522,s0m,06/12/2018,14:23:31.827,,
140525,s0m,06/12/2018,14:23:31.827,3.43,3.3
140526,s0m,06/12/2018,14:23:31.827,,
140533,s0m,06/12/2018,14:23:31.827,,
140535,s0m,06/12/2018,14:23:31.827,3.48,3.28
140536,s0m,06/12/2018,14:23:31.827,,
140543,s0m,06/12/2018,14:23:31.827,,
140545,s0m,06/12/2018,14:23:31.827,3.43,3.3
140547,s0m,06/12/2018,14:23:31.827,,
140554,s0m,06/12/2018,14:23:31.827,,
140555,s0m,06/12/2018,14:23:31.827,3.48,3.28
140557,s0m,06/12/2018,14:23:31.827,,
140565,s0m,06/12/2018,14:23:31.827,,
140565,s0m,06/12/2018,14:23:31.827,3.43,3.29
140567,s0m,06/12/2018,14:23:31.827,,
140575,s0m,06/12/2018,14:23:31.827,3.47,3.27
140575,s0m,06/12/2018,14:23:31.827,,
140577,s0m,06/12/2018,14:23:31.827,,
140585,s0m,06/12/2018,14:23:31.827,3.42,3.28
140586,s0m,06/12/2018,14:23:31.827,,
140587,s0m,06/12/2018,14:23:31.827,,
140595,s0m,06/12/2018,14:23:31.827,3.46,3.27
140597,s0m,06/12/2018,14:23:31.827,,
140597,s0m,06/12/2018,14:23:31.827,,
140605,s0m,06/12/2018,14:23:31.827,3.42,3.29
140607,s0m,06/12/2018,14:23:31.827,,
140607,s0m,06/12/2018,14:23:31.827,,
140615,s0m,06/12/2018,14:23:31.827,3.46,3.27
140617,s0m,06/12/2018,14:23:31.827,,
140618,s0m,06/12/2018,14:23:31.827,,
140625,s0m,06/12/2018,14:23:31.827,3.41,3.29
140627,s0m,06/12/2018,14:23:31.827,,
140628,s0m,06/12/2018,14:23:31.827,,
140635,s0m,06/12/2018,14:23:31.827,3.46,3.27
140637,s0m,06/12/2018,14:23:31.827,,
140639,s0m,06/12/2018,14:23:31.827,,
140645,s0m,06/12/2018,14:23:31.827,3.41,3.3
140647,s0m,06/12/2018,14:23:31.827,,
140650,s0m,06/12/2018,14:23:31.827,,
140655,s0m,06/12/2018,14:23:31.827,3.45,3.28
140657,s0m,06/12/2018,14:23:31.827,,
140660,s0m,06/12/2018,14:23:31.827,,
140665,s0m,06/12/2018,14:23:31.827,3.41,3.29
140667,s0m,06/12/2018,14:23:31.827,,
140671,s0m,06/12/2018,14:23:31.827,,
140675,s0m,06/12/2018,14:23:31.827,3.46,3.28
140677,s0m,06/12/2018,14:23:31.827,,
140682,s0m,06/12/2018,14:23:31.827,,
140685,s0m,06/12/2018,14:23:31.827,3.41,3.29
140688,s0m,06/12/2018,14:23:31.827,,
140692,s0m,06/12/2018,14:23:31.827,,
140695,s0m,06/12/2018,14:23:31.827,3.46,3.27
140698,s0m,06/12/2018,14:23:31.827,,
140703,s0m,06/12/2018,14:23:31.827,,
140705,s0m,06/12/2018,14:23:31.827,3.41,3.29
140708,s0m,06/12/2018,14:23:31.827,,
140714,s0m,06/12/2018,14:23:31.827,,
140715,s0m,06/12/2018,14:23:31.827,3.45,3.28
140718,s0m,06/12/2018,14:23:31.827,,
140724,s0m,06/12/2018,14:23:31.827,,
140725,s0m,06/12/2018,14:23:31.827,3.41,3.3
140728,s0m,06/12/2018,14:23:31.827,,
140735,s0m,06/12/2018,14:23:31.827,,
140735,s0m,06/12/2018,14:23:31.827,3.45,3.28
140738,s0m,06/12/2018,14:23:31.827,,
140745,s0m,06/12/2018,14:23:31.827,3.4,3.3
140746,s0m,06/12/2018,14:23:31.827,,
140748,s0m,06/12/2018,14:23:31.827,,
140755,s0m,06/12/2018,14:23:31.827,3.46,3.28
140756,s0m,06/12/2018,14:23:31.827,,
140758,s0m,06/12/2018,14:23:31.827,,
140765,s0m,06/12/2018,14:23:31.827,3.41,3.3
140767,s0m,06/12/2018,14:23:31.827,,
140768,s0m,06/12/2018,14:23:31.827,,
140775,s0m,06/12/2018,14:23:31.827,3.45,3.27
140777,s0m,06/12/2018,14:23:31.827,,
140778,s0m,06/12/2018,14:23:31.827,,
140785,s0m,06/12/2018,14:23:31.827,3.41,3.3
140788,s0m,06/12/2018,14:23:31.827,,
140788,s0m,06/12/2018,14:23:31.827,,
140795,s0m,06/12/2018,14:23:31.827,3.46,3.28
140799,s0m,06/12/2018,14:23:31.827,,
140799,s0m,06/12/2018,14:23:31.827,,
140805,s0m,06/12/2018,14:23:31.827,3.41,3.3
140809,s0m,06/12/2018,14:23:31.827,,
140809,s0m,06/12/2018,14:23:31.827,,
140815,s0m,06/12/2018,14:23:31.827,3.47,3.28
140819,s0m,06/12/2018,14:23:31.827,,
140820,s0m,06/12/2018,14:23:31.827,,
140825,s0m,06/12/2018,14:23:31.827,3.42,3.3
140829,s0m,06/12/2018,14:23:31.827,,
140831,s0m,06/12/2018,14:23:31.827,,
140835,s0m,06/12/2018,14:23:31.827,3.47,3.28
140839,s0m,06/12/2018,14:23:31.827,,
140841,s0m,06/12/2018,14:23:31.827,,
140845,s0m,06/12/2018,14:23:31.827,3.43,3.3
140849,s0m,06/12/2018,14:23:31.827,,
140852,s0m,06/12/2018,14:23:31.827,,
140855,s0m,06/12/2018,14:23:31.827,3.48,3.29
140859,s0m,06/12/2018,14:23:31.827,,
140862,s0m,06/12/2018,14:23:31.827,,
140865,s0m,06/12/2018,14:23:31.827,3.43,3.3
140869,s0m,06/12/2018,14:23:31.827,,
140873,s0m,06/12/2018,14:23:31.827,,
140875,s0m,06/12/2018,14:23:31.827,3.49,3.3
140879,s0m,06/12/2018,14:23:31.827,,
140884,s0m,06/12/2018,14:23:31.827,,
140885,s0m,06/12/2018,14:23:31.827,3.44,3.34
140889,s0m,06/12/2018,14:23:31.827,,
140894,s0m,06/12/2018,14:23:31.827,,
140895,s0m,06/12/2018,14:23:31.827,3.49,3.31
140900,s0m,06/12/2018,14:23:31.827,,
140905,s0m,06/12/2018,14:23:31.827,,
140905,s0m,06/12/2018,14:23:31.827,3.44,3.33
140910,s0m,06/12/2018,14:23:31.827,,
140915,s0m,06/12/2018,14:23:31.827,3.49,3.31
140915,s0m,06/12/2018,14:23:31.827,,
140920,s0m,06/12/2018,14:23:31.827,,
140925,s0m,06/12/2018,14:23:31.827,3.45,3.33
140926,s0m,06/12/2018,14:23:31.827,,
140930,s0m,06/12/2018,14:23:31.827,,
140935,s0m,06/12/2018,14:23:31.827,3.5,3.32
140937,s0m,06/12/2018,14:23:31.827,,
140940,s0m,06/12/2018,14:23:31.827,,
140945,s0m,06/12/2018,14:23:31.827,3.45,3.33
140947,s0m,06/12/2018,14:23:31.827,,
140950,s0m,06/12/2018,14:23:31.827,,
140955,s0m,06/12/2018,14:23:31.827,3.51,3.33
140958,s0m,06/12/2018,14:23:31.827,,
140960,s0m,06/12/2018,14:23:31.827,,
140965,s0m,06/12/2018,14:23:31.827,3.46,3.34
140969,s0m,06/12/2018,14:23:31.827,,
140970,s0m,06/12/2018,14:23:31.827,,
140975,s0m,06/12/2018,14:23:31.827,3.52,3.34
140979,s0m,06/12/2018,14:23:31.827,,
140980,s0m,06/12/2018,14:23:31.827,,
140985,s0m,06/12/2018,14:23:31.827,3.46,3.35
140990,s0m,06/12/2018,14:23:31.827,,
140990,s0m,06/12/2018,14:23:31.827,,
140995,s0m,06/12/2018,14:23:31.827,3.52,3.34
141000,s0m,06/12/2018,14:23:31.827,,
141000,s0m,06/12/2018,14:23:31.827,,
141005,s0m,06/12/2018,14:23:31.827,3.47,3.36
141011,s0m,06/12/2018,14:23:31.827,,
141011,s0m,06/12/2018,14:23:31.827,,
141015,s0m,06/12/2018,14:23:31.827,3.53,3.35
141021,s0m,06/12/2018,14:23:31.827,,
141022,s0m,06/12/2018,14:23:31.827,,
141025,s0m,06/12/2018,14:23:31.827,3.48,3.36
141031,s0m,06/12/2018,14:23:31.827,,
141032,s0m,06/12/2018,14:23:31.827,,
141035,s0m,06/12/2018,14:23:31.827,3.53,3.35
141041,s0m,06/12/2018,14:23:31.827,,
141043,s0m,06/12/2018,14:23:31.827,,
141045,s0m,06/12/2018,14:23:31.827,3.49,3.37
141051,s0m,06/12/2018,14:23:31.827,,
141054,s0m,06/12/2018,14:23:31.827,,
141055,s0m,06/12/2018,14:23:31.827,3.54,3.37
141061,s0m,06/12/2018,14:23:31.827,,
141064,s0m,06/12/2018,14:23:31.827,,
141065,s0m,06/12/2018,14:23:31.827,3.5,3.37
141071,s0m,06/12/2018,14:23:31.827,,
141075,s0m,06/12/2018,14:23:31.827,,
141075,s0m,06/12/2018,14:23:31.827,3.55,3.38
141081,s0m,06/12/2018,14:23:31.827,,
141085,s0m,06/12/2018,14:23:31.827,3.51,3.38
141085,s0m,06/12/2018,14:23:31.827,,
141091,s0m,06/12/2018,14:23:31.827,,
141095,s0m,06/12/2018,14:23:31.827,3.57,3.39
141096,s0m,06/12/2018,14:23:31.827,,
141101,s0m,06/12/2018,14:23:31.827,,
141105,s0m,06/12/2018,14:23:31.827,3.54,3.39
141107,s0m,06/12/2018,14:23:31.827,,
141111,s0m,06/12/2018,14:23:31.827,,
141115,s0m,06/12/2018,14:23:31.827,3.58,3.41
141117,s0m,06/12/2018,14:23:31.827,,
141121,s0m,06/12/2018,14:23:31.827,,
141125,s0m,06/12/2018,14:23:31.827,3.55,3.41
141128,s0m,06/12/2018,14:23:31.827,,
141132,s0m,06/12/2018,14:23:31.827,,
141135,s0m,06/12/2018,14:23:31.827,3.59,3.41
141139,s0m,06/12/2018,14:23:31.827,,
141142,s0m,06/12/2018,14:23:31.827,,
141145,s0m,06/12/2018,14:23:31.827,3.56,3.42
141149,s0m,06/12/2018,14:23:31.827,,
141152,s0m,06/12/2018,14:23:31.827,,
141155,s0m,06/12/2018,14:23:31.827,3.59,3.41
141160,s0m,06/12/2018,14:23:31.827,,
141162,s0m,06/12/2018,14:23:31.827,,
141165,s0m,06/12/2018,14:23:31.827,3.55,3.42
141171,s0m,06/12/2018,14:23:31.827,,
141172,s0m,06/12/2018,14:23:31.827,,
141175,s0m,06/12/2018,14:23:31.827,3.6,3.42
141181,s0m,06/12/2018,14:23:31.827,,
141182,s0m,06/12/2018,14:23:31.827,,
141185,s0m,06/12/2018,14:23:31.827,3.56,3.43
141192,s0m,06/12/2018,14:23:31.827,,
141192,s0m,06/12/2018,14:23:31.827,,
141195,s0m,06/12/2018,14:23:31.827,3.6,3.43
141202,s0m,06/12/2018,14:23:31.827,,
141202,s0m,06/12/2018,14:23:31.827,,
141205,s0m,06/12/2018,14:23:31.827,3.56,3.44
141212,s0m,06/12/2018,14:23:31.827,,
141213,s0m,06/12/2018,14:23:31.827,,
141215,s0m,06/12/2018,14:23:31.827,3.61,3.43
141222,s0m,06/12/2018,14:23:31.827,,
141224,s0m,06/12/2018,14:23:31.827,,
141225,s0m,06/12/2018,14:23:31.827,3.57,3.45
141232,s0m,06/12/2018,14:23:31.827,,
141234,s0m,06/12/2018,14:23:31.827,,
141235,s0m,06/12/2018,14:23:31.827,3.6,3.44
141243,s0m,06/12/2018,14:23:31.827,,
141245,s0m,06/12/2018,14:23:31.827,3.57,3.46
141245,s0m,06/12/2018,14:23:31.827,,
141253,s0m,06/12/2018,14:23:31.827,,
141255,s0m,06/12/2018,14:23:31.827,3.6,3.46
141256,s0m,06/12/2018,14:23:31.827,,
141263,s0m,06/12/2018,14:23:31.827,,
141265,s0m,06/12/2018,14:23:31.827,3.57,3.47
141266,s0m,06/12/2018,14:23:31.827,,
141273,s0m,06/12/2018,14:23:31.827,,
141275,s0m,06/12/2018,14:23:31.827,3.6,3.47
141277,s0m,06/12/2018,14:23:31.827,,
141283,s0m,06/12/2018,14:23:31.827,,
141285,s0m,06/12/2018,14:23:31.827,3.57,3.47
141288,s0m,06/12/2018,14:23:31.827,,
141293,s0m,06/12/2018,14:23:31.827,,
141295,s0m,06/12/2018,14:23:31.827,3.6,3.46
141298,s0m,06/12/2018,14:23:31.827,,
141303,s0m,06/12/2018,14:23:31.827,,
141305,s0m,06/12/2018,14:23:31.827,3.57,3.47
141309,s0m,06/12/2018,14:23:31.827,,
141313,s0m,06/12/2018,14:23:31.827,,
141315,s0m,06/12/2018,14:23:31.827,3.6,3.47
141320,s0m,06/12/2018,14:23:31.827,,
141323,s0m,06/12/2018,14:23:31.827,,
141325,s0m,06/12/2018,14:23:31.827,3.57,3.48
141330,s0m,06/12/2018,14:23:31.827,,
141333,s0m,06/12/2018,14:23:31.827,,
141335,s0m,06/12/2018,14:23:31.827,3.61,3.49
141341,s0m,06/12/2018,14:23:31.827,,
141343,s0m,06/12/2018,14:23:31.827,,
141345,s0m,06/12/2018,14:23:31.827,3.58,3.5
141352,s0m,06/12/2018,14:23:31.827,,
141354,s0m,06/12/2018,14:23:31.827,,
141355,s0m,06/12/2018,14:23:31.827,3.62,3.48
141362,s0m,06/12/2018,14:23:31.827,,
141364,s0m,06/12/2018,14:23:31.827,,
141365,s0m,06/12/2018,14:23:31.827,3.58,3.5
141373,s0m,06/12/2018,14:23:31.827,,
141374,s0m,06/12/2018,14:23:31.827,,
141375,s0m,06/12/2018,14:23:31.827,3.62,3.5
141384,s0m,06/12/2018,14:23:31.827,,
141384,s0m,06/12/2018,14:23:31.827,,
141385,s0m,06/12/2018,14:23:31.827,3.58,3.52
141394,s0m,06/12/2018,14:23:31.827,,
141394,s0m,06/12/2018,14:23:31.827,,
141395,s0m,06/12/2018,14:23:31.827,3.64,3.49
141404,s0m,06/12/2018,14:23:31.827,,
141405,s0m,06/12/2018,14:23:31.827,3.59,3.52
141405,s0m,06/12/2018,14:23:31.827,,
141414,s0m,06/12/2018,14:23:31.827,,
141415,s0m,06/12/2018,14:23:31.827,3.67,3.53
141416,s0m,06/12/2018,14:23:31.827,,
141424,s0m,06/12/2018,14:23:31.827,,
141425,s0m,06/12/2018,14:23:31.827,3.6,3.54
141426,s0m,06/12/2018,14:23:31.827,,
141434,s0m,06/12/2018,14:23:31.827,,
141435,s0m,06/12/2018,14:23:31.827,3.68,3.54
141437,s0m,06/12/2018,14:23:31.827,,
141444,s0m,06/12/2018,14:23:31.827,,
141445,s0m,06/12/2018,14:23:31.827,3.61,3.55
141448,s0m,06/12/2018,14:23:31.827,,
141454,s0m,06/12/2018,14:23:31.827,,
141455,s0m,06/12/2018,14:23:31.827,3.69,3.54
141459,s0m,06/12/2018,14:23:31.827,,
141464,s0m,06/12/2018,14:23:31.827,,
141465,s0m,06/12/2018,14:23:31.827,3.61,3.55
141469,s0m,06/12/2018,14:23:31.827,,
141475,s0m,06/12/2018,14:23:31.827,,
141475,s0m,06/12/2018,14:23:31.827,3.69,3.54
141480,s0m,06/12/2018,14:23:31.827,,
141485,s0m,06/12/2018,14:23:31.827,,
141485,s0m,06/12/2018,14:23:31.827,3.61,3.55
141491,s0m,06/12/2018,14:23:31.827,,
141495,s0m,06/12/2018,14:23:31.827,3.69,3.54
141495,s0m,06/12/2018,14:23:31.827,,
141502,s0m,06/12/2018,14:23:31.827,,
141505,s0m,06/12/2018,14:23:31.827,3.61,3.56
141505,s0m,06/12/2018,14:23:31.827,,
141512,s0m,06/12/2018,14:23:31.827,,
