subject	source	duration	card_class	show_order	fix_freq	sacc_freq	pd_right_mean	pd_right_std	pd_right_min	pd_right_max	pd_left_mean	pd_left_std	pd_left_min	pd_left_max	sre_fix_freq	sre_sacc_freq	sre_pd_right_mean	sre_pd_right_std	sre_pd_right_min	sre_pd_right_max	sre_pd_left_mean	sre_pd_left_std	sre_pd_left_min	sre_pd_left_max	srl_fix_freq	srl_sacc_freq	srl_pd_right_mean	srl_pd_right_std	srl_pd_right_min	srl_pd_right_max	srl_pd_left_mean	srl_pd_left_std	srl_pd_left_min	srl_pd_left_max	label
16	frontiers	4270	pepper	6	0.468384074941452	1.1709601873536302	4.872937062937067	0.1125806888590977	4.43	5.14	5.048828451882845	0.11598087292553064	4.65	5.39	0.0	2.0	4.901000000000001	0.11570556502510058	4.75	5.08	4.9331249999999995	0.1567468766302325	4.65	5.16	1.0	0.0	4.86608108108108	0.0960424787235482	4.7	5.04	5.033333333333336	0.09675726680766406	4.8	5.21	0
16	frontiers	3190	minion	2	0.9404388714733543	1.567398119122257	5.0065833333333325	0.1747531071523014	4.68	5.41	5.365988023952088	0.1399787414162644	5.05	5.69	0.0	0.0									2.0	2.0	4.997254901960783	0.18042390602916786	4.68	5.41	5.348859060402679	0.12941411741227335	5.21	5.67	0
16	frontiers	3958	pig	4	2.273875694795351	2.7791814047498735	4.705450450450451	0.1325848990356174	4.24	5.04	4.942614678899087	0.12569456126995207	4.45	5.18	1.0	2.0	4.501176470588236	0.08084571362641739	4.28	4.6	4.550000000000001	0.06737952211169199	4.45	4.66	5.0	6.0	4.715878378378377	0.08963212080691633	4.52	4.86	4.946554054054056	0.08040469778333677	4.77	5.12	1
16	frontiers	3585	hedge	1	2.2315202231520224	3.905160390516039	5.0768127490039925	0.11100360713424018	4.54	5.3	5.322936507936511	0.1269505500887514	4.78	5.73	1.0	8.0	4.95962962962963	0.11288603307766272	4.54	5.14	5.248000000000001	0.12924854035997924	4.78	5.54	6.0	5.0	5.096780821917807	0.0870745612442091	4.77	5.26	5.296917808219174	0.07437616478131119	5.02	5.43	0
16	frontiers	3183	aliens	5	2.5133521834747095	2.199183160540371	4.782210526315788	0.1096142069081514	4.45	5.0	5.0363677130044815	0.10556492915817037	4.74	5.21	3.0	3.0	4.761964285714285	0.10289305379606782	4.45	4.92	5.021355932203391	0.10247720734166722	4.75	5.21	5.0	3.0	4.776785714285715	0.10890204811965697	4.58	4.99	5.028767123287669	0.10472881506429312	4.74	5.17	0
18	frontiers	1989	unicorn	3	2.0110608345902463	3.0165912518853695	3.370508474576271	0.08067380437207856	3.15	3.71	3.4974431818181815	0.06854193426834955	3.24	3.81	4.0	6.0	3.379609374999999	0.09153461841352832	3.15	3.71	3.4983464566929126	0.07847518847125692	3.24	3.81	3.0	3.0	3.376688741721852	0.07998934807672531	3.17	3.71	3.5024503311258264	0.062031893811890226	3.24	3.81	1
18	frontiers	3795	pepper	1	0.7905138339920948	1.0540184453227932	3.439472140762465	0.09244243018252345	3.11	3.67	3.5129080118694294	0.08575557298924741	3.2	3.65	2.0	3.0	3.427477477477477	0.10044870666137357	3.11	3.67	3.5236448598130843	0.08848187665795816	3.2	3.65	1.0	0.0	3.4979999999999967	0.0592344902249927	3.34	3.59	3.558533333333332	0.05443284966858251	3.42	3.63	0
18	frontiers	2446	minion	4	1.6353229762878168	0.8176614881439084	3.3287782805429815	0.06913656234868547	3.19	3.53	3.443944954128443	0.057976927694805974	3.24	3.78	3.0	2.0	3.343203125000001	0.08078291697628193	3.19	3.53	3.4268800000000015	0.06458822423381391	3.24	3.78	2.0	0.0	3.3025675675675674	0.053555510290523786	3.19	3.43	3.444054054054054	0.050140453582847216	3.33	3.52	0
18	frontiers	1548	pig	6	3.2299741602067185	2.5839793281653747	3.4336641221374036	0.08723272239660658	3.16	3.77	3.5023076923076926	0.08684422891251019	3.25	3.75	5.0	4.0	3.4313385826771645	0.08756278658654403	3.16	3.77	3.501587301587302	0.08807644587209629	3.25	3.75	5.0	4.0	3.4329365079365073	0.08886904937326572	3.16	3.77	3.50448	0.08786404453802839	3.25	3.75	0
18	frontiers	8109	hedge	2	1.9731162905413737	1.9731162905413737	3.416739974126766	0.12631066610346858	3.06	3.68	3.5311833550065055	0.13628928689586534	3.16	3.82	4.0	4.0	3.448214285714284	0.1818856778156272	3.06	3.68	3.5674264705882353	0.1415836165638625	3.23	3.82	4.0	3.0	3.4782000000000015	0.08429788982049266	3.29	3.63	3.578466666666665	0.08292259402329726	3.41	3.75	0
18	frontiers	3049	aliens	5	2.951787471302066	3.279763857002296	3.429288256227762	0.13341205839757136	2.99	3.72	3.4942348754448385	0.14020725091068156	3.16	3.75	5.0	5.0	3.3317293233082697	0.1098863826330405	2.99	3.5	3.3946969696969713	0.12167055628029459	3.16	3.61	5.0	5.0	3.519930069930071	0.08170279792040933	3.32	3.72	3.5856250000000003	0.08569517248604262	3.26	3.75	0
20	frontiers	3433	unicorn	5	1.747742499271774	1.747742499271774	3.595895522388056	0.10079246067880596	3.11	3.8	3.3862452107279695	0.0817340976420445	2.86	3.57	4.0	3.0	3.6288666666666685	0.06991400918334958	3.54	3.8	3.403400000000001	0.06178366674542773	3.29	3.57	2.0	2.0	3.5186666666666686	0.1174657320166107	3.11	3.67	3.3273529411764717	0.09536446422015114	2.86	3.44	0
20	frontiers	5869	pepper	6	1.3630942238882264	1.3630942238882264	3.5834310850439963	0.09180358878187157	3.33	4.05	3.350355029585797	0.12504192052497756	2.62	3.67	3.0	4.0	3.5390082644628134	0.06350072123839337	3.44	3.67	3.333801652892562	0.14468503837846716	2.62	3.48	2.0	3.0	3.5951199999999983	0.0683871332927474	3.33	3.72	3.3554838709677397	0.10754734135276546	2.66	3.46	0
20	frontiers	5479	minion	1	1.0950903449534586	2.007665632414674	3.279602649006622	0.19556335114713155	2.83	3.79	3.107096774193546	0.12974169671795782	2.83	3.64	4.0	3.0	3.0734848484848496	0.0502453189321361	2.83	3.12	2.953846153846156	0.10573688316542376	2.83	3.64	1.0	3.0	3.493384615384616	0.07790773635920491	3.32	3.66	3.225806451612902	0.07734420378628044	2.93	3.34	0
20	frontiers	5328	pig	4	1.1261261261261262	1.8768768768768769	3.2669642857142875	0.1544596274037195	2.79	3.97	3.0918750000000004	0.1370609582559049	2.78	3.65	2.0	2.0	3.3538405797101443	0.13189977650472823	3.1	3.97	3.1563043478260853	0.12506976789885038	2.88	3.65	4.0	7.0	3.214883720930231	0.0495092192495264	2.9	3.36	2.9884883720930233	0.08073948581136399	2.78	3.33	0
20	frontiers	6489	hedge	3	2.003390352904916	2.6198181537987364	3.2994989106753883	0.12889338159801486	2.91	3.69	3.1153699788583444	0.11172719740150319	2.64	3.53	3.0	2.0	3.2835761589403956	0.03710066254324715	3.22	3.37	3.1154304635761574	0.036235067716927645	3.04	3.19	7.0	8.0	3.2575000000000003	0.1502380826604276	2.91	3.58	3.1097333333333332	0.1312712579993571	2.64	3.53	0
20	frontiers	5109	aliens	2	1.5658641612840085	2.1530632217655117	3.5008400000000006	0.10262270743028214	3.2	3.9	3.2250988142292507	0.15145750267859276	2.63	3.77	4.0	3.0	3.513533333333332	0.055042834652045625	3.38	3.63	3.241999999999997	0.06067849037864133	3.11	3.51	2.0	3.0	3.4564	0.04749908699444784	3.26	3.54	3.1868	0.051841201800128425	3.01	3.24	1
21	frontiers	3123	unicorn	5	0.9606147934678193	0.6404098623118796	4.395064102564104	0.12974125521707167	4.02	4.73	4.1906730769230895	0.08526408104935045	4.04	4.46	3.0	2.0	4.4933999999999985	0.08320614006770438	4.24	4.73	4.230266666666669	0.08773011288568547	4.11	4.46	1.0	0.0	4.297933333333331	0.0945870336522033	4.02	4.48	4.148800000000002	0.06359392989478707	4.04	4.33	0
21	frontiers	3548	pepper	4	1.6910935738444193	1.1273957158962795	4.470538243626053	0.09763099786183331	4.27	4.66	4.20511363636364	0.07902532059410634	3.97	4.53	4.0	3.0	4.454733333333337	0.07766471274822298	4.27	4.64	4.1999328859060405	0.0877842613817819	3.97	4.53	2.0	0.0	4.534324324324323	0.07356021331218089	4.38	4.66	4.23966216216216	0.055859585143788	4.11	4.35	0
21	frontiers	4174	minion	3	2.87494010541447	3.5936751317680877	4.453309352517991	0.16563131768447978	4.09	4.91	4.2574162679425935	0.11706451079109242	4.01	4.52	4.0	5.0	4.461733333333337	0.13470199106995526	4.18	4.74	4.206666666666664	0.10972611826307711	4.01	4.52	6.0	8.0	4.523959731543624	0.18309951064906604	4.13	4.91	4.3258666666666725	0.10301616910076243	4.1	4.5	1
21	frontiers	5025	pig	2	2.587064676616915	2.189054726368159	4.380221238938055	0.11441723425556236	4.06	4.62	4.124124168514422	0.11867723779284896	3.87	4.37	4.0	2.0	4.454132231404959	0.07756362357754652	4.33	4.62	4.1800826446281	0.09932686668913396	3.95	4.37	5.0	4.0	4.330860927152315	0.13713711093817021	4.06	4.59	4.02834437086093	0.12532321127695456	3.87	4.29	0
21	frontiers	7871	hedge	1	2.0327785541862533	2.159827213822894	4.239131175468478	0.1926714337893535	3.93	4.62	4.005687732342	0.17413470854695454	3.76	4.46	2.0	4.0	4.332894736842105	0.2102624858231336	3.99	4.62	4.114594594594594	0.18273530636467653	3.8	4.41	5.0	4.0	4.160529801324504	0.07655749978040649	4.04	4.42	3.9061589403973533	0.05668463550971958	3.77	4.04	0
21	frontiers	2385	aliens	6	3.3542976939203357	2.515723270440252	4.459526627218939	0.08219322943735904	4.21	4.89	4.2676331360946715	0.050606632731450225	4.18	4.52	5.0	4.0	4.503333333333331	0.07849711939179031	4.38	4.89	4.258777777777778	0.05515713564883298	4.18	4.52	5.0	4.0	4.422897196261684	0.07615784682863828	4.21	4.89	4.267757009345793	0.05607118809484807	4.18	4.52	0
22	frontiers	4689	unicorn	6	0.6397952655150352	0.8530603540200469	3.6565989847715747	0.10916242625137303	3.14	3.77	3.694700000000004	0.11247293365081247	3.31	4.01	0.0	0.0									1.0	0.0	3.683310344827588	0.04889125081372196	3.59	3.76	3.7295172413793116	0.04251357682622554	3.64	3.83	0
22	frontiers	5509	pepper	3	0.18152114721365037	0.7260845888546015	3.665067567567568	0.09487902464429651	3.51	3.99	3.6888435374149644	0.09765871483214308	3.3	4.17	0.0	0.0									1.0	0.0	3.6628666666666665	0.051933574851612284	3.52	3.73	3.6821999999999995	0.0789007532223895	3.52	3.83	0
22	frontiers	6363	minion	1	1.5715857300015714	2.2002200220022	3.8924545454545325	0.10588621262878724	3.49	4.17	3.8990993788819877	0.1126961954134753	3.25	4.21	0.0	0.0									5.0	3.0	3.887123287671235	0.08445328358990363	3.77	4.07	3.9049315068493113	0.06137781892218701	3.76	4.02	0
22	frontiers	4940	pig	4	0.6072874493927125	1.214574898785425	3.6491701244813313	0.08126689631742912	3.43	3.85	3.722375	0.09497734259650853	3.19	4.09	0.0	0.0									3.0	2.0	3.6529999999999996	0.10088700570174082	3.43	3.85	3.7172666666666676	0.09389338997016503	3.48	3.93	1
22	frontiers	5560	hedge	2	1.2589928057553958	1.2589928057553958	3.626258503401359	0.18911401434670555	3.31	3.99	3.681830508474576	0.18227596933781456	3.36	4.24	0.0	0.0									5.0	5.0	3.7708333333333326	0.11817079023318611	3.55	3.99	3.8265517241379334	0.11855835008753673	3.48	4.24	0
22	frontiers	5675	aliens	5	1.0572687224669604	2.4669603524229076	3.7441059602649007	0.18835984337322656	3.31	4.04	3.788841059602646	0.22898950614193225	3.41	4.31	0.0	0.0									4.0	6.0	3.8792253521126776	0.11463833938198031	3.31	4.04	3.942447552447552	0.2010508196676595	3.42	4.31	0
25	frontiers	4646	unicorn	1	0.4304778303917348	0.2152389151958674	3.355470588235288	0.07578935071016826	3.24	3.61	3.185906432748548	0.0696591830032497	2.87	3.37	1.0	1.0	3.47962962962963	0.05598636382614012	3.39	3.61	3.2124137931034475	0.060807375751736	3.05	3.37	1.0	0.0	3.2868666666666613	0.026270065304376315	3.24	3.35	3.1995999999999976	0.021732973741552426	3.15	3.24	1
25	frontiers	2706	pepper	6	0.36954915003695493	0.36954915003695493	3.4762962962962933	0.14720117171796374	3.31	3.81	3.3469938650306745	0.1292052390164203	2.94	3.64	1.0	1.0	3.655510204081632	0.10263327158078003	3.51	3.81	3.4496000000000016	0.16133322089162322	2.94	3.64	1.0	0.0	3.4631428571428566	0.15355773977567977	3.31	3.81	3.355985915492956	0.12939060583455791	3.2	3.64	0
25	frontiers	2379	minion	3	0.8406893652795292	0.8406893652795292	3.5129523809523806	0.05232891187780436	3.4	3.6	3.3562727272727266	0.10865194907761806	3.01	3.48	2.0	2.0	3.501176470588235	0.026429706993546204	3.44	3.54	3.36	0.1164555913724402	3.01	3.48	2.0	2.0	3.5129523809523806	0.05232891187780436	3.4	3.6	3.359449541284403	0.10389484411676497	3.06	3.48	0
25	frontiers	2866	pig	5	1.04675505931612	1.3956734124214933	3.3494838709677417	0.13459797545990546	3.16	3.91	3.2504575163398695	0.09835716245880996	3.06	3.44	1.0	2.0	3.547777777777778	0.09735052225338363	3.49	3.91	3.3318749999999993	0.10596972838189843	3.06	3.44	3.0	3.0	3.343066666666665	0.13196474344424064	3.16	3.91	3.2525333333333335	0.09783005856045388	3.08	3.44	0
25	frontiers	2749	hedge	2	2.1826118588577663	2.1826118588577663	3.4388961038961026	0.10795521758733566	3.27	3.65	3.3774522292993643	0.08138153619894968	3.04	3.53	2.0	1.0	3.5682758620689663	0.04781429594328167	3.37	3.65	3.3850000000000002	0.1273045624198254	3.04	3.52	6.0	6.0	3.4344897959183656	0.1075007720486414	3.27	3.65	3.3812000000000015	0.07089949403933402	3.11	3.53	0
25	frontiers	3239	aliens	4	1.234949058351343	1.234949058351343	3.5114795918367427	0.04615864051498397	3.35	3.65	3.3906122448979628	0.09263455994091743	3.14	3.56	2.0	1.0	3.546363636363635	0.0561703982215155	3.35	3.65	3.4142424242424236	0.07424748745876454	3.19	3.56	3.0	3.0	3.497122302158276	0.039032587728801464	3.39	3.58	3.386690647482013	0.08036500508511991	3.16	3.52	0
105	pilot	6149	unicorn	1	1.1383964872336965	1.626280696048138	3.294741379310343	0.20449471519377774	3.0	3.79	3.666542857142862	0.24007590046916963	3.33	4.17	4.0	7.0	3.5707954545454546	0.15484676586432666	3.19	3.79	4.016333333333335	0.09041042497312035	3.76	4.17	3.0	2.0	3.1161333333333325	0.06189172909003204	3.0	3.22	3.4450666666666643	0.057014618008600804	3.33	3.54	0
105	pilot	3930	pepper	2	1.272264631043257	2.544529262086514	3.411377777777782	0.10510353927558291	3.04	3.56	3.712977777777776	0.14341661478652118	3.34	3.89	0.0	1.0	3.04		3.04	3.04	3.39		3.39	3.39	4.0	4.0	3.4570229007633597	0.04964016141560179	3.25	3.56	3.7851908396946556	0.061473585885298596	3.55	3.89	1
105	pilot	3559	minion	3	1.4048890137679122	2.24782242202866	3.0827950310558987	0.1253006942325351	2.94	3.34	3.3316149068323	0.14263108278491582	3.09	3.63	0.0	0.0									5.0	6.0	3.0903333333333323	0.12631279309802193	2.94	3.34	3.345466666666667	0.13769232634312184	3.12	3.63	0
105	pilot	5599	pig	6	1.250223254152527	1.6074298981961064	3.2552343750000037	0.05618547497386862	3.14	3.42	3.514648437500005	0.062414438983519234	3.3	3.63	0.0	0.0									5.0	4.0	3.225000000000003	0.034732921543201206	3.16	3.3	3.5166	0.0576360951408685	3.3	3.61	0
105	pilot	4219	hedge	4	1.422137947380896	1.422137947380896	3.1879215686274467	0.13270354194509593	3.01	3.54	3.43807843137255	0.13451807289185191	3.21	3.78	0.0	0.0									3.0	2.0	3.1004635761589423	0.051850268380460966	3.01	3.23	3.3604635761589403	0.06063373921444916	3.24	3.52	0
105	pilot	3880	aliens	5	1.8041237113402062	1.5463917525773196	3.1823076923076945	0.1491709421477195	2.88	3.47	3.4270850202429175	0.17386216873657176	3.09	3.77	1.0	0.0	3.14	0.039157800414902466	3.1	3.22	3.2599999999999993	0.02108185106778917	3.23	3.29	4.0	3.0	3.106666666666667	0.10727663960490977	2.88	3.35	3.367133333333335	0.1303445957703366	3.09	3.71	0
106	pilot	4507	unicorn	5	0.0	0.0	2.910803571428569	0.0880953253862014	2.67	3.06	2.604508928571428	0.0718102251779125	2.4	2.78	0.0	0.0	2.8435526315789468	0.0630915514126029	2.68	2.94	2.5730263157894746	0.0695321457906026	2.4	2.78	0.0	0.0	2.9652054794520546	0.0346052978057589	2.91	3.02	2.639041095890412	0.06772420344393637	2.4	2.73	0
106	pilot	3939	pepper	2	1.0154861640010155	1.2693577050012694	2.991106557377048	0.04945801850745671	2.76	3.18	2.693595041322318	0.05393912020975539	2.52	2.94	4.0	5.0	2.9657547169811305	0.05793178440376968	2.76	3.18	2.69798076923077	0.05179083788396294	2.55	2.94	0.0	0.0	3.025200000000001	0.03210455890839642	2.98	3.08	2.6837333333333326	0.05739322243943081	2.52	2.76	0
106	pilot	4069	minion	3	1.228803145736053	1.4745637748832636	2.9128888888888915	0.10711399386996866	2.64	3.07	2.6428518518518525	0.0749598175895824	2.4	2.78	5.0	5.0	2.80869918699187	0.05763024236804121	2.64	2.94	2.5846341463414637	0.04984060960154701	2.4	2.7	0.0	0.0	2.981466666666666	0.031652391282079646	2.91	3.06	2.6531999999999996	0.04559397779105059	2.51	2.76	0
106	pilot	3750	pig	6	0.0	0.0	2.9990374331550798	0.11612994987466425	2.74	3.14	2.69	0.0815903747222172	2.46	2.86	0.0	0.0	2.868108108108109	0.06373480319917425	2.74	3.0	2.612702702702703	0.0657995565063394	2.46	2.86	0.0	0.0	3.0865333333333345	0.027631422248872713	3.05	3.14	2.747200000000001	0.0376168449903368	2.61	2.8	1
106	pilot	4428	hedge	4	0.0	0.0	2.9703414634146355	0.06084680609180248	2.82	3.08	2.694487804878049	0.07580519472060208	2.42	2.82	0.0	0.0	2.889152542372882	0.030245440556543105	2.82	2.94	2.6367796610169494	0.07946894162276057	2.42	2.82	0.0	0.0	3.0205333333333337	0.03225294176121378	2.97	3.08	2.750800000000001	0.03494242368487004	2.7	2.81	0
106	pilot	5149	aliens	1	0.0	0.0	3.0726271186440632	0.07597231260614816	2.84	3.25	2.718305084745766	0.06395217740868515	2.52	2.88	0.0	0.0	3.088867924528302	0.09301902984291584	2.88	3.25	2.730754716981132	0.08444044457039103	2.55	2.88	0.0	0.0	3.1004000000000014	0.062351228341354085	2.99	3.19	2.7117333333333344	0.05761881574562193	2.52	2.8	0
108	pilot	1075	unicorn	6	0.9302325581395349	0.0	3.962826086956522	0.08848510341616861	3.82	4.06	3.7954347826086945	0.09941398340584867	3.63	3.95	1.0	0.0	3.962826086956522	0.08848510341616861	3.82	4.06	3.7954347826086945	0.09941398340584867	3.63	3.95	1.0	0.0	3.962826086956522	0.08848510341616861	3.82	4.06	3.7954347826086945	0.09941398340584867	3.63	3.95	0
108	pilot	2150	pepper	2	0.46511627906976744	0.0	3.801052631578948	0.035624883019947234	3.76	3.9	3.747631578947369	0.050158355210667915	3.67	3.86	0.0	0.0									1.0	0.0	3.801052631578948	0.035624883019947234	3.76	3.9	3.747631578947369	0.050158355210667915	3.67	3.86	0
108	pilot	2600	minion	3	1.5384615384615383	0.7692307692307692	3.840485436893202	0.10413395069715466	3.69	4.05	3.832038834951455	0.12960996711325848	3.57	4.06	1.0	0.0	3.871199999999999	0.04594562003064059	3.82	3.96	3.8420000000000005	0.0472581562625261	3.77	3.92	3.0	2.0	3.8306410256410244	0.11533508205303858	3.69	4.05	3.8288461538461536	0.14667731850642673	3.57	4.06	1
108	pilot	2868	pig	4	1.0460251046025104	1.0460251046025104	3.6926027397260253	0.07278254135246295	3.56	3.9	3.6934246575342473	0.07998644291521104	3.48	3.88	0.0	0.0	3.9		3.9	3.9	3.88		3.88	3.88	3.0	3.0	3.6897222222222203	0.06897585252544468	3.56	3.87	3.6908333333333343	0.07740054954858228	3.48	3.83	0
108	pilot	5456	hedge	1	2.382697947214076	2.9325513196480935	3.9806315789473703	0.1661646227382445	3.68	4.46	4.010418848167531	0.1789480267682049	3.54	4.49	1.0	1.0	3.818437499999999	0.039440389892072734	3.73	3.88	3.7962499999999992	0.032700991402550436	3.65	3.84	6.0	5.0	3.872214765100672	0.13074550086612918	3.68	4.11	3.900402684563756	0.11191139831949881	3.54	4.15	0
108	pilot	1719	aliens	5	0.5817335660267597	0.0	3.8700000000000006	0.03208444739598743	3.8	3.91	3.650571428571428	0.06130650369216945	3.58	3.87	1.0	0.0	3.8700000000000006	0.03208444739598743	3.8	3.91	3.650571428571428	0.06130650369216945	3.58	3.87	1.0	0.0	3.8700000000000006	0.03208444739598743	3.8	3.91	3.650571428571428	0.06130650369216945	3.58	3.87	0
109	pilot	3509	unicorn	4	3.134796238244514	3.7047591906526076	4.58162711864407	0.14503364590932394	4.15	5.04	4.474358108108106	0.14420181291956755	4.11	5.17	5.0	7.0	4.507013888888888	0.08251365524719706	4.15	4.8	4.415416666666666	0.1063696878321568	4.19	4.7	6.0	4.0	4.684477611940299	0.12727075610550845	4.26	5.04	4.550000000000001	0.10782794476220804	4.28	4.78	1
109	pilot	2725	pepper	6	3.6697247706422016	1.4678899082568806	4.623749999999997	0.14049381532917737	4.34	5.07	4.469918032786887	0.14825456863800207	4.18	4.95	4.0	3.0	4.553333333333331	0.05463320850943859	4.36	4.7	4.3964	0.06553118013945572	4.18	4.64	8.0	2.0	4.687920000000003	0.16679761737294194	4.34	5.07	4.532644628099174	0.1837469663923793	4.18	4.95	0
109	pilot	2239	minion	1	4.466279589102278	2.6797677534613666	4.8621212121212105	0.18123811483397748	4.3	5.28	4.709589743589746	0.21496304141087688	4.06	5.18	6.0	2.0	4.8192700729927	0.19569497211858722	4.3	5.19	4.642773722627737	0.21523492612043607	4.06	4.94	7.0	4.0	4.958507462686569	0.10809010069706475	4.7	5.28	4.833511450381679	0.09565099753488548	4.59	5.18	0
109	pilot	3789	pig	2	2.1113750329902348	2.6392187912377936	4.703571428571431	0.11863965254588485	4.33	5.02	4.630159235668792	0.1440679201533267	4.02	4.95	4.0	2.0	4.677637795275588	0.08642325426434895	4.4	4.94	4.618267716535435	0.16100919074718018	4.28	4.95	4.0	5.0	4.756641221374046	0.1438247367566239	4.33	5.02	4.691679389312974	0.09263786127260636	4.42	4.81	0
109	pilot	2629	hedge	3	3.0429821224800304	4.184100418410042	4.582194092827002	0.10014944493550447	4.2	4.78	4.427257383966244	0.10346778135184465	4.17	5.1	5.0	7.0	4.589428571428566	0.10527641881094141	4.31	4.78	4.398642857142855	0.08571502654698689	4.23	4.59	4.0	4.0	4.557575757575756	0.08257424336535352	4.2	4.72	4.421439393939397	0.1260505931126758	4.17	5.1	0
109	pilot	3620	aliens	5	3.314917127071823	3.867403314917127	4.619166666666673	0.1931843773294275	4.0	5.12	4.499137380191692	0.21091123339899148	4.01	5.19	4.0	5.0	4.571249999999999	0.11488762625568807	4.33	4.82	4.421249999999996	0.13753080463017087	4.24	4.8	7.0	7.0	4.745736434108526	0.180241917267627	4.25	5.12	4.653779527559052	0.1767067750242123	4.14	5.19	0
110	pilot	7048	unicorn	4	2.837684449489217	4.256526674233825	3.1277083333333118	0.07226865379204231	2.88	3.34	3.119197622585421	0.08723230066926906	2.89	3.41	5.0	8.0	3.14375939849624	0.04006815223937681	2.99	3.25	3.1495488721804485	0.06983600553563278	3.03	3.34	6.0	9.0	3.0720666666666676	0.036605949321484234	2.94	3.14	3.0573333333333315	0.09036589802423851	2.89	3.38	0
110	pilot	5859	pepper	5	3.413551800648575	4.437617340843147	3.171338155515369	0.10226607953472815	2.88	3.45	3.1641379310344893	0.10694744263372279	2.73	3.52	7.0	7.0	3.1521167883211687	0.05951310603227897	2.88	3.27	3.1642647058823514	0.09121104833127751	2.73	3.41	5.0	4.0	3.1315999999999997	0.04416381950216873	3.05	3.24	3.1362666666666668	0.026911404899159996	3.06	3.19	1
110	pilot	8799	minion	2	3.068530514831231	2.6139334015229005	3.0282267792521247	0.1437443271953581	2.74	3.42	3.001932367149774	0.11992494737078992	2.62	3.41	5.0	4.0	3.1931333333333347	0.10058310975844843	3.05	3.42	3.1377333333333337	0.10742968149131032	3.01	3.41	6.0	5.0	3.021533333333333	0.05111819002302824	2.87	3.11	3.0058666666666665	0.04327509423167816	2.86	3.16	0
110	pilot	8238	pig	3	2.549162418062637	2.4277737314882253	3.08950303030301	0.13745739076087052	2.76	3.39	3.0877818181817966	0.1274223575095521	2.83	3.38	5.0	4.0	3.2068211920529777	0.045990881138578625	3.08	3.33	3.2099337748344383	0.050391754467594134	3.07	3.34	6.0	5.0	2.9006000000000016	0.029085156157820997	2.76	2.95	2.9218000000000015	0.027048800045336913	2.83	2.98	0
110	pilot	10667	hedge	1	1.8749414080809974	2.062435548889097	3.0251724137931046	0.07833751917607719	2.79	3.39	2.9707800511509	0.07440609209839343	2.64	3.26	0.0	0.0									4.0	3.0	3.071199999999996	0.028729705413636987	2.97	3.11	3.0020000000000016	0.04558346574135498	2.64	3.12	0
110	pilot	6238	aliens	6	2.2443090734209683	2.4046168643796086	3.1968085106383017	0.10094027838025228	2.85	3.42	3.156401766004422	0.09245227037644518	2.76	3.36	0.0	1.0	3.179444444444444	0.020138409955990935	3.16	3.23	3.1550000000000002	0.021213203435596288	3.14	3.17	5.0	4.0	3.1487333333333387	0.062124541149012884	2.93	3.24	3.1595999999999993	0.057601733754667726	2.91	3.24	0
111	pilot	3580	unicorn	2	1.675977653631285	1.675977653631285	3.169281045751635	0.07140376603158262	3.03	3.4	3.0206209150326804	0.0869026594349384	2.8	3.47	3.0	2.0	3.203055555555556	0.04229893248297987	3.07	3.29	3.0492361111111106	0.07938645725789505	2.81	3.47	3.0	3.0	3.135968992248062	0.07480724584562488	3.04	3.4	2.9879844961240307	0.08634396914522714	2.8	3.27	0
111	pilot	3870	pepper	3	1.8087855297157622	2.5839793281653747	3.151599999999998	0.1259722324343012	2.82	3.5	3.012765151515147	0.17079640604265428	2.78	3.47	3.0	3.0	3.0636690647482028	0.04063167688528585	2.82	3.16	2.8945323741007174	0.0726339145201861	2.78	3.09	3.0	5.0	3.316666666666668	0.09122763079328021	3.05	3.5	3.268148148148148	0.12310563149563836	3.02	3.47	0
111	pilot	3669	minion	4	2.725538293813028	3.2706459525756335	3.0724999999999922	0.07948494915930408	2.72	3.45	2.984653465346538	0.08403599461105626	2.8	3.4	4.0	4.0	3.060944881889763	0.07938686740047463	2.96	3.45	2.9684000000000013	0.07342320983132977	2.8	3.23	5.0	4.0	3.0713907284768216	0.07031396006578246	2.91	3.28	2.972251655629137	0.0554998160409019	2.82	3.22	0
111	pilot	6239	pig	1	2.5645135438371534	2.2439493508575095	3.077765237020314	0.11006464148235007	2.86	3.5	2.944761904761907	0.1402111865600024	2.74	3.45	4.0	3.0	3.048456375838927	0.0702767197643057	2.9	3.17	2.923758389261746	0.07130517313846811	2.76	3.1	5.0	3.0	3.0247058823529414	0.09484426493862003	2.86	3.33	2.964528301886792	0.1934461367860459	2.75	3.45	0
111	pilot	4809	hedge	6	2.495321272613849	2.079434393844874	3.2135643564356413	0.12766141756739507	2.88	3.52	3.114648910411622	0.14114540196254763	2.79	3.45	3.0	3.0	3.2857777777777777	0.08413268364738782	3.15	3.52	3.1991891891891897	0.04758827834743348	3.05	3.45	5.0	6.0	3.07317073170732	0.10455461411657918	2.88	3.45	2.932288135593218	0.10932904163675919	2.79	3.32	1
111	pilot	5239	aliens	5	3.8175224279442643	3.0540179423554115	3.1217130620984945	0.10930947473473517	2.91	3.42	3.0413704496788	0.1294120321319737	2.75	3.38	8.0	6.0	3.109931972789119	0.06602714882302496	2.93	3.3	2.9989115646258493	0.08467608913278206	2.75	3.2	5.0	5.0	3.0312000000000006	0.06350944547411456	2.91	3.18	2.9692000000000007	0.09080194540091419	2.76	3.19	0
